138,0,0,0,1,0,1,2,4,0,0,0,1,0,0,0,1,6,25,0,0
5792,0,20,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
721,0,5,0,1,0,0,7,5,0,0,0,1,0,0,0,1,12,70,0,1
3510,0,11,3,1,0,1,6,2,0,0,0,1,0,0,0,1,8,28,0,0
2,0,0,0,1,0,0,11,1,0,0,0,1,0,0,0,1,12,44,0,0
4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,5,0,0
3,0,9,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
5,0,0,0,5,0,0,15,2,0,0,0,1,0,0,0,1,17,53,0,0
2,0,0,0,1,0,0,7,1,0,0,0,1,0,0,0,1,8,27,0,0
1178,0,9,0,0,0,1,22,4,0,0,0,1,0,0,0,1,26,83,1,2
1178,0,9,0,0,0,1,22,4,0,0,0,1,0,0,0,1,26,83,1,2
1178,0,9,0,0,0,1,22,4,0,0,0,1,0,0,0,1,26,83,1,2
2,0,2,0,0,0,0,15,12,0,0,0,1,0,0,0,1,27,119,0,4
706,0,8,0,0,0,2,48,29,10,0,0,1,0,0,0,1,77,279,1,9
3,0,9,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
3,0,5,0,0,0,0,6,1,0,0,0,1,0,0,0,1,7,25,1,0
3,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,0,0,0,1,0,0,10,3,0,0,0,1,0,0,0,1,13,37,0,0
6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6444,0,43,3,1,0,0,5,5,0,0,0,1,1,0,0,1,10,51,0,0
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
135,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,1,6,20,0,0
3,0,3,0,2,0,0,0,1,0,0,0,1,0,0,0,1,1,10,0,0
3,0,0,1,1,0,0,3,2,0,0,1,0,2,0,0,1,5,18,0,0
1140,0,11,1,1,0,0,15,8,0,0,0,1,0,0,0,1,23,101,1,0
7,0,1,0,1,0,0,4,0,0,0,0,1,0,0,0,1,4,12,0,0
5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5656,0,34,0,1,0,0,171,71,5,0,0,1,0,0,0,1,242,906,0,22
3,0,6,0,5,0,0,1,1,0,0,0,1,0,0,0,1,2,8,0,0
658,0,0,0,1,0,1,42,16,0,0,0,1,0,0,0,1,58,251,0,6
755,0,8,0,1,0,1,18,9,0,0,0,1,0,0,0,1,27,182,0,2
755,0,8,0,1,0,1,18,9,0,0,0,1,0,0,0,1,27,182,0,2
341,0,5,0,1,0,1,39,15,0,0,0,1,0,0,0,1,54,237,0,6
850,0,21,0,1,0,1,36,16,0,0,0,1,0,0,0,1,52,235,0,6
162,0,9,0,1,0,1,53,18,0,0,0,1,0,0,0,1,71,307,1,6
1042,0,68,0,1,0,2,30,14,3,0,0,1,0,0,0,1,44,252,0,2
640,0,18,0,1,0,1,41,9,0,0,0,1,0,0,0,1,50,269,1,2
1042,0,68,0,1,0,2,30,14,3,0,0,1,0,0,0,1,44,252,0,2
640,0,18,0,1,0,1,41,9,0,0,0,1,0,0,0,1,50,269,1,2
1042,0,68,0,1,0,2,30,14,3,0,0,1,0,0,0,1,44,252,0,2
49,0,5,0,0,0,0,8,2,0,0,0,1,0,0,0,1,10,36,0,0
2538,0,10,0,1,0,0,9,1,0,0,0,1,1,0,0,1,10,37,0,0
3,0,5,0,0,0,0,6,1,0,0,0,1,0,0,0,1,7,25,1,0
3637,0,60,0,1,0,1,23,8,1,0,0,1,0,0,0,1,31,198,0,2
3908,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,1,69,294,0,6
3,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1157,0,14,0,1,0,1,35,17,0,0,0,1,0,0,0,1,52,237,0,6
17682,0,104,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,24,7,0,0,0,1,0,0,0,1,31,101,0,4
2206,0,37,0,1,0,1,19,8,0,0,0,1,0,0,0,1,27,182,0,2
2206,0,37,0,1,0,1,19,8,0,0,0,1,0,0,0,1,27,182,0,2
0,0,0,0,1,0,0,24,7,0,0,0,1,0,0,0,1,31,101,0,4
5,0,0,0,1,0,1,104,32,17,0,0,1,0,0,0,1,136,465,0,2
235,0,6,0,1,0,1,66,21,0,0,0,1,0,0,0,1,87,383,0,6
0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,2,16,0,0
308,0,16,0,1,0,1,25,9,0,0,0,1,0,0,0,1,34,201,0,2
851,0,14,0,1,0,1,36,18,0,0,0,1,0,0,0,1,54,238,0,6
17231,0,223,0,1,0,0,20,8,6,0,0,1,0,0,0,1,28,101,0,0
2703,0,131,0,0,1,0,7,9,0,0,0,1,0,0,0,1,16,156,0,0
5,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,2,10,0,0
5489,0,49,0,1,0,0,11,3,0,0,0,1,0,0,0,1,14,76,0,0
143,0,8,0,1,0,1,17,9,0,0,0,1,0,0,0,1,26,180,0,2
6,0,0,0,0,0,0,70,20,5,0,0,1,0,0,0,1,90,361,0,6
7,0,0,0,4,0,0,36,15,12,0,0,1,0,0,0,1,51,214,0,4
247,0,5,0,1,0,1,56,20,0,0,0,1,0,0,0,1,76,315,0,6
247,0,5,0,1,0,1,56,20,0,0,0,1,0,0,0,1,76,315,0,6
2,0,0,0,2,0,1,57,29,4,0,0,1,0,0,0,1,86,301,0,8
45600,0,677,0,0,1,0,5,1,0,0,0,1,0,0,0,1,6,20,0,0
8844,0,13,3,1,0,1,12,3,1,0,0,1,0,0,0,1,15,48,0,0
104,0,0,0,1,0,1,21,10,0,0,0,1,0,0,0,1,31,213,0,2
8844,0,13,3,1,0,1,12,3,1,0,0,1,0,0,0,1,15,48,0,0
2182,0,43,0,1,0,1,21,8,0,0,0,1,0,0,0,1,29,202,0,2
8844,0,13,3,1,0,1,12,3,1,0,0,1,0,0,0,1,15,48,0,0
2182,0,43,0,1,0,1,21,8,0,0,0,1,0,0,0,1,29,202,0,2
2182,0,43,0,1,0,1,21,8,0,0,0,1,0,0,0,1,29,202,0,2
2182,0,43,0,1,0,1,21,8,0,0,0,1,0,0,0,1,29,202,0,2
2182,0,43,0,1,0,1,21,8,0,0,0,1,0,0,0,1,29,202,0,2
2182,0,43,0,1,0,1,21,8,0,0,0,1,0,0,0,1,29,202,0,2
2182,0,43,0,1,0,1,21,8,0,0,0,1,0,0,0,1,29,202,0,2
2182,0,43,0,1,0,1,21,8,0,0,0,1,0,0,0,1,29,202,0,2
3909,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,1,69,294,0,6
3,0,0,0,1,0,0,6,8,0,0,0,1,0,0,0,1,14,63,0,0
0,0,6,0,1,0,1,12,2,0,0,0,1,0,0,0,1,14,65,0,0
3909,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,1,69,294,0,6
1845,0,7,0,1,0,1,19,5,2,0,0,1,0,0,0,1,24,88,0,0
3909,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,1,69,294,0,6
3909,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,1,69,294,0,6
3909,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,1,69,294,0,6
3909,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,1,69,294,0,6
3909,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,1,69,294,0,6
3909,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,1,69,294,0,6
3909,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,1,69,294,0,6
3909,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,1,69,294,0,6
407,0,7,0,1,0,1,45,24,2,0,0,1,0,0,0,1,69,300,0,9
25,0,1,0,1,0,0,71,31,6,0,0,1,0,0,0,1,102,371,0,5
1246,0,33,0,1,0,0,37,10,0,0,0,1,0,0,0,1,47,179,0,2
342,0,5,0,1,0,1,39,15,0,0,0,1,0,0,0,1,54,237,0,6
25,0,1,0,1,0,0,71,31,6,0,0,1,0,0,0,1,102,371,0,5
25,0,1,0,1,0,0,71,31,6,0,0,1,0,0,0,1,102,371,0,5
25,0,1,0,1,0,0,71,31,6,0,0,1,0,0,0,1,102,371,0,5
25,0,1,0,1,0,0,71,31,6,0,0,1,0,0,0,1,102,371,0,5
2,0,0,0,1,0,0,4,2,0,0,0,1,0,0,0,1,6,19,0,0
3,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,1,3,10,0,0
2976,0,32,0,1,0,0,6,9,0,0,0,1,0,0,0,1,15,85,0,1
148,0,2,0,4,0,4,4,11,7,0,0,1,0,0,0,1,15,100,0,0
2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3317,0,48,0,1,0,2,22,16,3,0,0,1,0,0,0,1,38,239,0,2
4971,0,28,0,1,0,1,15,11,0,0,0,1,0,0,0,1,26,98,0,8
3654,0,60,0,1,0,1,23,8,1,0,0,1,0,0,0,1,31,198,0,2
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
857,0,14,0,1,0,1,36,18,0,0,0,1,0,0,0,1,54,238,0,6
19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,1,5,17,0,1
79199,0,1194,0,1,0,0,13,4,0,0,0,1,0,0,0,1,17,54,1,0
3,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
11227,0,507,0,1,0,0,15,3,2,0,0,1,0,0,0,1,18,66,0,0
263,0,2,0,1,0,1,5,1,0,0,0,1,0,0,0,1,6,20,0,0
4,0,0,0,1,0,0,4,5,0,0,0,1,0,0,0,1,9,38,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
651,0,8,0,1,0,0,6,0,0,0,0,1,0,0,0,1,6,23,0,0
36168,0,593,0,1,0,0,16,6,1,0,0,1,0,0,0,1,22,90,0,0
52661,0,2483,0,1,0,0,11,1,0,0,0,1,0,0,0,1,12,44,0,1
979,0,0,0,1,0,1,23,4,1,0,0,1,0,0,0,1,27,108,0,0
14675,0,219,0,1,0,1,9,4,0,0,0,1,0,0,0,1,13,62,0,0
14675,0,219,0,1,0,1,9,4,0,0,0,1,0,0,0,1,13,62,0,0
28841,0,92,0,1,0,0,10,2,0,0,0,1,0,0,0,1,12,48,0,0
1,0,0,0,1,0,0,3,5,3,0,0,1,0,0,0,1,8,35,0,0
3704,0,46,6,2,0,0,19,8,0,0,0,1,0,0,0,1,27,122,0,0
3097,0,60,0,0,1,1,4,14,1,0,0,1,0,0,0,1,18,81,0,1
2187,0,43,0,1,0,1,21,8,0,0,0,1,0,0,0,1,29,202,0,2
2187,0,43,0,1,0,1,21,8,0,0,0,1,0,0,0,1,29,202,0,2
3,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,2,0,0,71,32,6,0,0,1,0,0,0,1,103,363,5,4
0,0,0,0,2,0,0,71,32,6,0,0,1,0,0,0,1,103,363,5,4
1147,0,77,0,1,0,2,30,14,3,0,0,1,0,0,0,1,44,252,0,2
3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
441,0,3,0,1,0,3,16,15,3,0,0,1,0,0,0,1,31,117,0,2
1,0,3,0,1,0,0,6,0,0,0,0,1,0,0,0,1,6,21,0,0
88338,0,136,1,1,0,1,61,34,20,0,0,1,1,0,0,1,95,353,0,2
51467,0,573,2,2,0,0,6,3,0,0,0,1,0,0,0,1,9,40,0,0
1143,0,7,0,1,0,1,10,13,0,0,0,1,0,0,0,1,23,83,0,2
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,0,0,1,1,0,0,84,46,25,0,0,1,0,0,0,1,130,532,0,2
1,0,0,0,1,0,0,3,5,3,0,0,1,0,0,0,1,8,35,0,0
603,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1143,0,7,0,1,0,1,10,13,0,0,0,1,0,0,0,1,23,83,0,2
255,0,3,3,1,0,0,11,5,3,0,0,1,0,0,0,1,16,60,0,0
37,0,3,0,1,0,0,21,8,2,0,0,1,0,0,0,1,29,121,0,0
0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,3,16,0,0
2,0,0,0,1,0,0,8,3,0,0,0,1,0,0,0,1,11,43,0,0
518,0,5,0,1,0,0,10,10,3,0,0,1,0,0,0,1,20,90,0,1
3,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
774,0,6,0,1,0,0,23,3,0,0,0,1,0,0,0,1,26,112,0,0
8,0,1,0,1,0,0,2,5,4,0,0,1,0,0,0,1,7,23,0,0
3046,0,13,3,1,0,0,9,2,0,0,0,1,0,0,0,1,11,42,0,0
2244,0,75,0,1,0,0,37,10,0,0,0,1,0,0,0,1,47,179,0,2
3,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1082,0,92,0,1,0,0,15,7,2,0,0,1,0,0,0,1,22,88,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12019,0,13,0,1,0,0,40,13,1,0,0,1,0,0,0,1,53,187,0,0
55,0,5,0,1,0,0,8,5,0,0,0,1,0,0,0,1,13,46,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
214337,0,3096,1,1,0,0,83,22,0,0,0,1,0,0,0,1,105,354,0,7
459,0,4,0,4,0,0,101,49,25,0,0,1,0,0,0,1,150,576,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,1,5,18,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
122,0,2,0,1,0,0,13,2,2,0,0,1,0,0,0,1,15,63,0,0
121,0,2,0,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
5,0,15,0,1,0,0,23,3,0,0,0,1,0,0,0,1,26,101,0,0
1858,0,220,0,1,0,2,90,38,6,0,0,1,0,0,0,1,128,570,0,0
5793,0,22,0,1,0,0,10,5,4,0,0,1,0,0,0,1,15,63,0,0
3,0,6,0,5,0,0,1,1,0,0,0,1,0,0,0,1,2,8,0,0
1795,0,36,0,1,0,0,17,6,0,0,0,1,0,0,0,1,23,85,0,0
31274,0,98,0,1,0,0,10,2,0,0,0,1,0,0,0,1,12,48,0,0
51583,0,1722,0,1,0,0,14,4,0,0,0,1,0,0,0,1,18,60,0,0
51,0,7,0,1,0,0,12,4,0,0,0,1,0,0,0,1,16,62,0,2
1846,0,31,0,1,0,1,9,9,0,0,0,1,0,0,0,1,18,66,0,2
2,0,15,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,0
23,0,0,0,1,0,0,17,3,0,0,0,1,0,0,0,1,20,91,0,0
2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1708,0,2,0,1,0,1,4,14,4,0,0,1,0,0,0,1,18,92,0,2
7553,0,18,0,1,0,0,28,10,5,0,0,1,0,0,0,1,38,156,0,0
3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,8,0,1,0,0,43,3,0,0,0,1,0,0,0,1,46,189,0,0
5010,0,35,0,0,1,0,0,2,0,0,0,1,0,0,0,1,2,15,0,0
7,0,0,0,1,0,0,6,2,0,0,0,1,0,0,0,1,8,46,0,0
2,0,0,0,1,0,0,12,0,0,0,0,1,0,0,0,1,12,37,0,0
17,0,0,0,4,0,1,42,16,7,0,0,1,0,0,0,1,58,235,0,2
196,0,7,0,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
340,0,0,0,1,0,0,11,2,0,0,0,1,0,0,0,1,13,62,0,0
1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,2,10,0,0
1,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,1,4,20,0,0
3,1,3,1,1,0,0,21,10,1,0,0,1,0,0,0,1,31,120,0,0
33,0,0,1,2,0,4,92,35,0,0,0,1,0,0,0,1,127,627,0,0
33,0,0,1,2,0,4,92,35,0,0,0,1,0,0,0,1,127,627,0,0
221,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
181,0,6,0,1,0,0,304,33,4,0,0,1,0,0,0,1,337,1295,0,0
1,0,0,2,0,0,0,16,5,0,0,0,1,0,0,0,1,21,75,0,2
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
27465,0,486,0,1,0,0,9,11,3,0,0,1,0,0,0,1,20,76,0,1
584,0,6,0,1,0,10,340,155,87,0,0,1,1,0,0,1,495,2005,0,0
2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
18872,0,1876,1,0,1,1,23,11,0,0,0,1,0,0,0,1,34,130,0,0
1,0,0,1,1,0,0,5,2,0,0,1,0,0,0,0,1,7,22,0,0
104,0,0,3,1,0,2,2,2,0,0,0,1,0,0,0,1,4,11,0,1
7,0,0,0,1,0,0,21,0,0,0,0,1,0,0,0,1,21,87,0,0
29,0,2,0,2,0,0,12,3,0,0,0,1,0,0,0,1,15,53,1,0
3082,0,33,0,1,0,1,10,3,0,0,0,1,0,0,0,1,13,74,0,0
30,0,0,0,1,0,1,10,4,0,0,0,1,0,0,0,1,14,48,0,0
21,0,0,0,1,0,0,4,6,2,0,0,1,0,0,0,1,10,28,0,0
177,0,3,0,1,0,1,183,39,11,0,0,1,0,0,0,1,222,1063,3,2
3,0,1,0,1,0,0,6,4,0,0,0,1,0,0,0,1,10,40,0,0
1190,0,0,2,1,0,0,7,2,0,0,0,1,0,0,0,1,9,34,0,0
7151,0,41,1,1,0,0,15,6,0,0,0,1,0,0,0,1,21,70,0,0
159,0,0,0,1,0,0,21,2,0,0,0,1,0,0,0,1,23,85,0,0
5335,0,21,0,4,0,0,26,15,7,0,1,0,0,0,0,1,41,162,0,3
172,0,13,0,1,0,0,17,15,20,0,0,1,0,0,0,1,32,117,0,0
6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2073,0,22,0,1,0,1,18,2,0,0,0,1,0,0,0,1,20,74,0,0
117,0,0,0,1,0,0,297,57,30,0,0,1,0,0,0,1,354,1440,0,0
117,0,0,0,1,0,0,297,57,30,0,0,1,0,0,0,1,354,1440,0,0
117,0,0,0,1,0,0,297,57,30,0,0,1,0,0,0,1,354,1440,0,0
2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
117,0,0,0,1,0,0,297,57,30,0,0,1,0,0,0,1,354,1440,0,0
211,0,3,16,1,0,2,5,5,0,0,1,0,0,0,0,1,10,48,0,2
117,0,0,0,1,0,0,297,57,30,0,0,1,0,0,0,1,354,1440,0,0
117,0,0,0,1,0,0,297,57,30,0,0,1,0,0,0,1,354,1440,0,0
7,0,0,0,1,0,0,127,55,16,0,0,1,0,0,0,1,182,754,0,4
117,0,0,0,1,0,0,297,57,30,0,0,1,0,0,0,1,354,1440,0,0
589,0,14,0,4,0,0,29,26,11,0,0,1,0,0,0,1,55,226,0,0
589,0,14,0,4,0,0,29,26,11,0,0,1,0,0,0,1,55,226,0,0
589,0,14,0,4,0,0,29,26,11,0,0,1,0,0,0,1,55,226,0,0
1351,0,3,0,1,0,1,4,3,0,0,0,1,0,0,0,1,7,27,0,1
589,0,14,0,4,0,0,29,26,11,0,0,1,0,0,0,1,55,226,0,0
2,0,2,0,0,1,0,2,1,0,0,0,1,0,0,0,1,3,11,0,0
4695,0,46,0,1,0,0,1,1,0,0,0,1,0,0,0,1,2,9,0,0
10,0,0,1,0,0,0,11,11,7,0,0,1,0,1,0,1,22,65,0,1
1323,0,15,8,1,0,2,19,28,10,0,0,1,0,0,0,1,47,286,0,0
18,0,2,0,2,0,0,2,4,3,0,0,1,0,0,0,1,6,28,0,0
463,0,4,0,4,0,0,101,49,25,0,0,1,0,0,0,1,150,576,0,0
2,0,6,0,5,0,0,1,1,0,0,0,1,0,0,0,1,2,8,0,0
76902,0,684,0,1,0,0,17,7,0,0,0,1,0,0,0,1,24,78,2,0
3,0,1,0,1,0,0,2,6,2,0,0,1,0,0,0,1,8,16,0,0
25,0,13,0,1,0,2,17,8,2,0,0,1,0,0,0,1,25,96,0,0
3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2,15,10,0,1,0,0,398,48,4,0,0,1,0,0,0,1,446,1740,0,0
4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
224,0,24,0,1,0,2,10,6,2,0,0,1,0,0,0,1,16,57,0,0
2,21,7,0,1,0,0,109,28,5,0,0,1,0,0,0,1,137,564,0,0
2,1,12,0,1,0,0,177,47,13,0,0,1,0,0,0,1,224,959,0,0
1,1,23,0,2,0,2,10,9,5,0,0,1,0,0,0,1,19,58,3,0
1,23,9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2,30,8,0,0,0,0,141,13,0,0,0,1,0,0,0,1,154,614,0,0
249,3,5,1,3,0,2,0,1,0,0,0,1,0,0,0,1,1,2,0,0
1,0,6,0,0,0,0,42,16,8,0,0,1,0,0,0,1,58,206,0,0
1,15,10,0,5,0,2,186,49,2,0,0,1,0,0,0,1,235,918,1,0
3,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,1,1,0,0,1,4,0,0,0,1,0,0,0,1,5,24,0,0
2,0,17,0,0,0,0,19,45,11,0,0,1,0,0,0,1,64,244,0,0
3,0,0,1,1,0,0,1,4,0,0,0,1,0,0,0,1,5,24,0,0
3,0,14,1,1,0,0,1,4,0,0,0,1,0,0,0,1,5,24,0,0
3,0,9,0,1,0,0,16,2,1,0,0,1,0,0,0,1,18,58,0,0
0,0,0,0,1,0,0,13,1,0,0,1,0,0,0,0,1,14,47,0,0
2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,3,14,0,0
374,0,7,0,1,0,1,12,12,2,0,0,1,0,0,0,1,24,123,0,0
3,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3892,0,11,0,1,0,5,33,17,0,0,0,1,0,0,0,1,50,271,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
211,0,19,1,0,0,0,4,5,1,0,0,1,0,0,0,1,9,36,0,0
2,0,0,0,0,0,0,5,6,10,0,0,1,0,0,0,1,11,46,0,0
1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,2,6,0,0
3,0,0,0,0,0,0,8,1,0,0,1,0,1,0,0,1,9,39,0,0
1,0,1,3,1,0,0,3,4,0,0,1,0,2,0,0,1,7,31,0,0
1,0,0,1,1,0,0,11,1,0,0,0,1,0,0,0,1,12,37,0,0
1,0,0,0,1,0,0,18,6,2,0,0,1,0,0,0,1,24,94,0,0
5711,0,140,0,1,0,1,14,3,0,0,0,1,0,0,0,1,17,62,1,0
169,0,11,0,1,0,0,11,6,0,0,0,1,0,0,0,1,17,74,1,0
415,0,9,0,4,0,0,57,18,13,0,0,1,0,0,0,1,75,311,0,0
53,0,0,0,1,0,1,16,24,24,0,0,1,0,0,0,1,40,211,0,0
228,0,4,0,4,0,1,68,16,4,0,1,0,0,0,0,1,84,334,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
3,0,0,0,1,0,0,10,1,3,0,0,1,0,0,0,1,11,32,0,0
200,0,5,0,1,0,1,62,18,10,0,0,1,0,0,0,1,80,397,0,0
1730,0,25,0,1,0,0,11,2,0,0,0,1,0,0,0,1,13,46,0,0
1730,0,25,0,1,0,0,11,2,0,0,0,1,0,0,0,1,13,46,0,0
253,0,4,0,1,0,0,5,27,22,0,0,1,0,0,0,1,32,104,0,0
3,0,0,0,4,0,0,112,17,17,0,0,1,0,0,0,1,129,478,0,0
40053,0,565,0,1,0,0,32,4,2,0,0,1,0,0,0,1,36,120,0,0
